"","literality","list","rating","language","item","Subject","response"
"13338","irony","2R","Valence","Spanish",24,"S06_2R",4
"13339","irony","2R","Valence","Spanish",24,"S07_2R",6
"13340","irony","2R","Valence","Spanish",24,"S08_2R",2
"13341","irony","2R","Valence","Spanish",24,"S09_2R",4
"13342","irony","2R","Valence","Spanish",24,"S10_2R",3
"13343","irony","2R","Valence","Spanish",24,"S11_2R",2
"13344","irony","2R","Valence","Spanish",24,"S12_2R",5
"13345","literal","2R","Valence","Spanish",25,"S01_2R",5
"13346","literal","2R","Valence","Spanish",25,"S02_2R",7
"13347","literal","2R","Valence","Spanish",25,"S03_2R",4
"13348","literal","2R","Valence","Spanish",25,"S04_2R",5
"13349","literal","2R","Valence","Spanish",25,"S05_2R",1
"13350","literal","2R","Valence","Spanish",25,"S06_2R",7
"13351","literal","2R","Valence","Spanish",25,"S07_2R",7
"13352","literal","2R","Valence","Spanish",25,"S08_2R",4
"13353","literal","2R","Valence","Spanish",25,"S09_2R",4
"13354","literal","2R","Valence","Spanish",25,"S10_2R",7
"13355","literal","2R","Valence","Spanish",25,"S11_2R",5
"13356","literal","2R","Valence","Spanish",25,"S12_2R",6
"13357","irony","2R","Valence","Spanish",26,"S01_2R",4
"13358","irony","2R","Valence","Spanish",26,"S02_2R",2
"13359","irony","2R","Valence","Spanish",26,"S03_2R",3
"13360","irony","2R","Valence","Spanish",26,"S04_2R",3
"13361","irony","2R","Valence","Spanish",26,"S05_2R",1
"13362","irony","2R","Valence","Spanish",26,"S06_2R",5
"13363","irony","2R","Valence","Spanish",26,"S07_2R",3
"13364","irony","2R","Valence","Spanish",26,"S08_2R",1
"13365","irony","2R","Valence","Spanish",26,"S09_2R",5
"13366","irony","2R","Valence","Spanish",26,"S10_2R",4
"13367","irony","2R","Valence","Spanish",26,"S11_2R",5
"13368","irony","2R","Valence","Spanish",26,"S12_2R",3
"13369","literal","2R","Valence","Spanish",27,"S01_2R",1
"13370","literal","2R","Valence","Spanish",27,"S02_2R",1
"13371","literal","2R","Valence","Spanish",27,"S03_2R",1
"13372","literal","2R","Valence","Spanish",27,"S04_2R",2
"13373","literal","2R","Valence","Spanish",27,"S05_2R",2
"13374","literal","2R","Valence","Spanish",27,"S06_2R",1
"13375","literal","2R","Valence","Spanish",27,"S07_2R",1
"13376","literal","2R","Valence","Spanish",27,"S08_2R",1
"13377","literal","2R","Valence","Spanish",27,"S09_2R",2
"13378","literal","2R","Valence","Spanish",27,"S10_2R",1
"13379","literal","2R","Valence","Spanish",27,"S11_2R",2
"13380","literal","2R","Valence","Spanish",27,"S12_2R",3
"13381","irony","2R","Valence","Spanish",28,"S01_2R",3
"13382","irony","2R","Valence","Spanish",28,"S02_2R",4
"13383","irony","2R","Valence","Spanish",28,"S03_2R",3
"13384","irony","2R","Valence","Spanish",28,"S04_2R",3
"13385","irony","2R","Valence","Spanish",28,"S05_2R",1
"13386","irony","2R","Valence","Spanish",28,"S06_2R",1
"13387","irony","2R","Valence","Spanish",28,"S07_2R",3
"13388","irony","2R","Valence","Spanish",28,"S08_2R",3
"13389","irony","2R","Valence","Spanish",28,"S09_2R",3
"13390","irony","2R","Valence","Spanish",28,"S10_2R",4
"13391","irony","2R","Valence","Spanish",28,"S11_2R",3
"13392","irony","2R","Valence","Spanish",28,"S12_2R",2
"13393","literal","2R","Valence","Spanish",29,"S01_2R",4
"13394","literal","2R","Valence","Spanish",29,"S02_2R",4
"13395","literal","2R","Valence","Spanish",29,"S03_2R",2
"13396","literal","2R","Valence","Spanish",29,"S04_2R",4
"13397","literal","2R","Valence","Spanish",29,"S05_2R",1
"13398","literal","2R","Valence","Spanish",29,"S06_2R",1
"13399","literal","2R","Valence","Spanish",29,"S07_2R",2
"13400","literal","2R","Valence","Spanish",29,"S08_2R",3
"13401","literal","2R","Valence","Spanish",29,"S09_2R",3
"13402","literal","2R","Valence","Spanish",29,"S10_2R",3
"13403","literal","2R","Valence","Spanish",29,"S11_2R",3
"13404","literal","2R","Valence","Spanish",29,"S12_2R",5
"13405","irony","2R","Valence","Spanish",30,"S01_2R",5
"13406","irony","2R","Valence","Spanish",30,"S02_2R",7
"13407","irony","2R","Valence","Spanish",30,"S03_2R",2
"13408","irony","2R","Valence","Spanish",30,"S04_2R",3
"13409","irony","2R","Valence","Spanish",30,"S05_2R",3
"13410","irony","2R","Valence","Spanish",30,"S06_2R",3
"13411","irony","2R","Valence","Spanish",30,"S07_2R",3
"13412","irony","2R","Valence","Spanish",30,"S08_2R",6
"13413","irony","2R","Valence","Spanish",30,"S09_2R",3
"13414","irony","2R","Valence","Spanish",30,"S10_2R",7
"13415","irony","2R","Valence","Spanish",30,"S11_2R",5
"13416","irony","2R","Valence","Spanish",30,"S12_2R",3
"13417","literal","2R","Valence","Spanish",31,"S01_2R",5
"13418","literal","2R","Valence","Spanish",31,"S02_2R",2
"13419","literal","2R","Valence","Spanish",31,"S03_2R",2
"13420","literal","2R","Valence","Spanish",31,"S04_2R",2
"13421","literal","2R","Valence","Spanish",31,"S05_2R",5
"13422","literal","2R","Valence","Spanish",31,"S06_2R",1
"13423","literal","2R","Valence","Spanish",31,"S07_2R",3
"13424","literal","2R","Valence","Spanish",31,"S08_2R",1
"13425","literal","2R","Valence","Spanish",31,"S09_2R",3
"13426","literal","2R","Valence","Spanish",31,"S10_2R",4
"13427","literal","2R","Valence","Spanish",31,"S11_2R",3
"13428","literal","2R","Valence","Spanish",31,"S12_2R",3
"13429","irony","2R","Valence","Spanish",32,"S01_2R",1
"13430","irony","2R","Valence","Spanish",32,"S02_2R",1
"13431","irony","2R","Valence","Spanish",32,"S03_2R",5
"13432","irony","2R","Valence","Spanish",32,"S04_2R",3
"13433","irony","2R","Valence","Spanish",32,"S05_2R",2
"13434","irony","2R","Valence","Spanish",32,"S06_2R",3
"13435","irony","2R","Valence","Spanish",32,"S07_2R",3
"13436","irony","2R","Valence","Spanish",32,"S08_2R",1
"13437","irony","2R","Valence","Spanish",32,"S09_2R",4
"13438","irony","2R","Valence","Spanish",32,"S10_2R",2
"13439","irony","2R","Valence","Spanish",32,"S11_2R",3
"13440","irony","2R","Valence","Spanish",32,"S12_2R",5
"13441","literal","2R","Valence","English",1,"S01_2R",1
"13442","literal","2R","Valence","English",1,"S02_2R",2
"13443","literal","2R","Valence","English",1,"S03_2R",1
"13444","literal","2R","Valence","English",1,"S04_2R",2
"13445","literal","2R","Valence","English",1,"S05_2R",3
"13446","literal","2R","Valence","English",1,"S06_2R",1
"13447","literal","2R","Valence","English",1,"S07_2R",2
"13448","literal","2R","Valence","English",1,"S08_2R",1
"13449","literal","2R","Valence","English",1,"S09_2R",2
"13450","literal","2R","Valence","English",1,"S10_2R",1
"13451","literal","2R","Valence","English",1,"S11_2R",2
"13452","literal","2R","Valence","English",1,"S12_2R",2
"13453","irony","2R","Valence","English",2,"S01_2R",2
"13454","irony","2R","Valence","English",2,"S02_2R",1
"13455","irony","2R","Valence","English",2,"S03_2R",5
"13456","irony","2R","Valence","English",2,"S04_2R",2
"13457","irony","2R","Valence","English",2,"S05_2R",3
"13458","irony","2R","Valence","English",2,"S06_2R",1
"13459","irony","2R","Valence","English",2,"S07_2R",2
"13460","irony","2R","Valence","English",2,"S08_2R",1
"13461","irony","2R","Valence","English",2,"S09_2R",3
"13462","irony","2R","Valence","English",2,"S10_2R",3
"13463","irony","2R","Valence","English",2,"S11_2R",2
"13464","irony","2R","Valence","English",2,"S12_2R",3
"13465","literal","2R","Valence","English",3,"S01_2R",4
"13466","literal","2R","Valence","English",3,"S02_2R",1
"13467","literal","2R","Valence","English",3,"S03_2R",1
"13468","literal","2R","Valence","English",3,"S04_2R",1
"13469","literal","2R","Valence","English",3,"S05_2R",1
"13470","literal","2R","Valence","English",3,"S06_2R",1
"13471","literal","2R","Valence","English",3,"S07_2R",2
"13472","literal","2R","Valence","English",3,"S08_2R",1
"13473","literal","2R","Valence","English",3,"S09_2R",2
"13474","literal","2R","Valence","English",3,"S10_2R",3
"13475","literal","2R","Valence","English",3,"S11_2R",1
"13476","literal","2R","Valence","English",3,"S12_2R",2
"13477","irony","2R","Valence","English",4,"S01_2R",4
"13478","irony","2R","Valence","English",4,"S02_2R",1
"13479","irony","2R","Valence","English",4,"S03_2R",2
"13480","irony","2R","Valence","English",4,"S04_2R",2
"13481","irony","2R","Valence","English",4,"S05_2R",1
"13482","irony","2R","Valence","English",4,"S06_2R",1
"13483","irony","2R","Valence","English",4,"S07_2R",3
"13484","irony","2R","Valence","English",4,"S08_2R",4
"13485","irony","2R","Valence","English",4,"S09_2R",3
"13486","irony","2R","Valence","English",4,"S10_2R",3
"13487","irony","2R","Valence","English",4,"S11_2R",3
"13488","irony","2R","Valence","English",4,"S12_2R",2
"13489","literal","2R","Valence","English",5,"S01_2R",3
"13490","literal","2R","Valence","English",5,"S02_2R",2
"13491","literal","2R","Valence","English",5,"S03_2R",2
"13492","literal","2R","Valence","English",5,"S04_2R",2
"13493","literal","2R","Valence","English",5,"S05_2R",3
"13494","literal","2R","Valence","English",5,"S06_2R",1
"13495","literal","2R","Valence","English",5,"S07_2R",3
"13496","literal","2R","Valence","English",5,"S08_2R",1
"13497","literal","2R","Valence","English",5,"S09_2R",2
"13498","literal","2R","Valence","English",5,"S10_2R",3
"13499","literal","2R","Valence","English",5,"S11_2R",2
"13500","literal","2R","Valence","English",5,"S12_2R",2
"13501","irony","2R","Valence","English",6,"S01_2R",4
"13502","irony","2R","Valence","English",6,"S02_2R",1
"13503","irony","2R","Valence","English",6,"S03_2R",2
"13504","irony","2R","Valence","English",6,"S04_2R",2
"13505","irony","2R","Valence","English",6,"S05_2R",4
"13506","irony","2R","Valence","English",6,"S06_2R",1
"13507","irony","2R","Valence","English",6,"S07_2R",2
"13508","irony","2R","Valence","English",6,"S08_2R",6
"13509","irony","2R","Valence","English",6,"S09_2R",3
"13510","irony","2R","Valence","English",6,"S10_2R",2
"13511","irony","2R","Valence","English",6,"S11_2R",2
"13512","irony","2R","Valence","English",6,"S12_2R",1
"13513","literal","2R","Valence","English",7,"S01_2R",4
"13514","literal","2R","Valence","English",7,"S02_2R",2
"13515","literal","2R","Valence","English",7,"S03_2R",3
"13516","literal","2R","Valence","English",7,"S04_2R",3
"13517","literal","2R","Valence","English",7,"S05_2R",5
"13518","literal","2R","Valence","English",7,"S06_2R",1
"13519","literal","2R","Valence","English",7,"S07_2R",2
"13520","literal","2R","Valence","English",7,"S08_2R",1
"13521","literal","2R","Valence","English",7,"S09_2R",3
"13522","literal","2R","Valence","English",7,"S10_2R",3
"13523","literal","2R","Valence","English",7,"S11_2R",3
"13524","literal","2R","Valence","English",7,"S12_2R",3
"13525","irony","2R","Valence","English",8,"S01_2R",3
"13526","irony","2R","Valence","English",8,"S02_2R",2
"13527","irony","2R","Valence","English",8,"S03_2R",2
"13528","irony","2R","Valence","English",8,"S04_2R",2
"13529","irony","2R","Valence","English",8,"S05_2R",1
"13530","irony","2R","Valence","English",8,"S06_2R",1
"13531","irony","2R","Valence","English",8,"S07_2R",2
"13532","irony","2R","Valence","English",8,"S08_2R",1
"13533","irony","2R","Valence","English",8,"S09_2R",3
"13534","irony","2R","Valence","English",8,"S10_2R",3
"13535","irony","2R","Valence","English",8,"S11_2R",2
"13536","irony","2R","Valence","English",8,"S12_2R",2
"13537","literal","2R","Valence","English",9,"S01_2R",4
"13538","literal","2R","Valence","English",9,"S02_2R",3
"13539","literal","2R","Valence","English",9,"S03_2R",4
"13540","literal","2R","Valence","English",9,"S04_2R",4
"13541","literal","2R","Valence","English",9,"S05_2R",2
"13542","literal","2R","Valence","English",9,"S06_2R",1
"13543","literal","2R","Valence","English",9,"S07_2R",4
"13544","literal","2R","Valence","English",9,"S08_2R",1
"13545","literal","2R","Valence","English",9,"S09_2R",3
"13546","literal","2R","Valence","English",9,"S10_2R",3
"13547","literal","2R","Valence","English",9,"S11_2R",3
"13548","literal","2R","Valence","English",9,"S12_2R",3
"13549","irony","2R","Valence","English",10,"S01_2R",1
"13550","irony","2R","Valence","English",10,"S02_2R",1
"13551","irony","2R","Valence","English",10,"S03_2R",1
"13552","irony","2R","Valence","English",10,"S04_2R",2
"13553","irony","2R","Valence","English",10,"S05_2R",1
"13554","irony","2R","Valence","English",10,"S06_2R",1
"13555","irony","2R","Valence","English",10,"S07_2R",2
"13556","irony","2R","Valence","English",10,"S08_2R",1
"13557","irony","2R","Valence","English",10,"S09_2R",2
"13558","irony","2R","Valence","English",10,"S10_2R",3
"13559","irony","2R","Valence","English",10,"S11_2R",1
"13560","irony","2R","Valence","English",10,"S12_2R",2
"13561","literal","2R","Valence","English",11,"S01_2R",2
"13562","literal","2R","Valence","English",11,"S02_2R",2
"13563","literal","2R","Valence","English",11,"S03_2R",2
"13564","literal","2R","Valence","English",11,"S04_2R",4
"13565","literal","2R","Valence","English",11,"S05_2R",4
"13566","literal","2R","Valence","English",11,"S06_2R",1
"13567","literal","2R","Valence","English",11,"S07_2R",4
"13568","literal","2R","Valence","English",11,"S08_2R",3
"13569","literal","2R","Valence","English",11,"S09_2R",3
"13570","literal","2R","Valence","English",11,"S10_2R",3
"13571","literal","2R","Valence","English",11,"S11_2R",3
"13572","literal","2R","Valence","English",11,"S12_2R",3
"13573","irony","2R","Valence","English",12,"S01_2R",3
"13574","irony","2R","Valence","English",12,"S02_2R",1
"13575","irony","2R","Valence","English",12,"S03_2R",1
"13576","irony","2R","Valence","English",12,"S04_2R",2
"13577","irony","2R","Valence","English",12,"S05_2R",3
"13578","irony","2R","Valence","English",12,"S06_2R",1
"13579","irony","2R","Valence","English",12,"S07_2R",2
"13580","irony","2R","Valence","English",12,"S08_2R",1
"13581","irony","2R","Valence","English",12,"S09_2R",3
"13582","irony","2R","Valence","English",12,"S10_2R",3
"13583","irony","2R","Valence","English",12,"S11_2R",2
"13584","irony","2R","Valence","English",12,"S12_2R",2
"13585","literal","2R","Valence","English",13,"S01_2R",1
"13586","literal","2R","Valence","English",13,"S02_2R",1
"13587","literal","2R","Valence","English",13,"S03_2R",1
"13588","literal","2R","Valence","English",13,"S04_2R",1
"13589","literal","2R","Valence","English",13,"S05_2R",1
"13590","literal","2R","Valence","English",13,"S06_2R",1
"13591","literal","2R","Valence","English",13,"S07_2R",1
"13592","literal","2R","Valence","English",13,"S08_2R",1
"13593","literal","2R","Valence","English",13,"S09_2R",1
"13594","literal","2R","Valence","English",13,"S10_2R",1
"13595","literal","2R","Valence","English",13,"S11_2R",1
"13596","literal","2R","Valence","English",13,"S12_2R",1
"13597","irony","2R","Valence","English",14,"S01_2R",2
"13598","irony","2R","Valence","English",14,"S02_2R",1
"13599","irony","2R","Valence","English",14,"S03_2R",1
"13600","irony","2R","Valence","English",14,"S04_2R",1
"13601","irony","2R","Valence","English",14,"S05_2R",2
"13602","irony","2R","Valence","English",14,"S06_2R",1
"13603","irony","2R","Valence","English",14,"S07_2R",2
"13604","irony","2R","Valence","English",14,"S08_2R",2
"13605","irony","2R","Valence","English",14,"S09_2R",2
"13606","irony","2R","Valence","English",14,"S10_2R",1
"13607","irony","2R","Valence","English",14,"S11_2R",1
"13608","irony","2R","Valence","English",14,"S12_2R",3
"13609","literal","2R","Valence","English",15,"S01_2R",3
"13610","literal","2R","Valence","English",15,"S02_2R",2
"13611","literal","2R","Valence","English",15,"S03_2R",1
"13612","literal","2R","Valence","English",15,"S04_2R",2
"13613","literal","2R","Valence","English",15,"S05_2R",2
"13614","literal","2R","Valence","English",15,"S06_2R",1
"13615","literal","2R","Valence","English",15,"S07_2R",1
"13616","literal","2R","Valence","English",15,"S08_2R",1
"13617","literal","2R","Valence","English",15,"S09_2R",3
"13618","literal","2R","Valence","English",15,"S10_2R",2
"13619","literal","2R","Valence","English",15,"S11_2R",1
"13620","literal","2R","Valence","English",15,"S12_2R",1
"13621","irony","2R","Valence","English",16,"S01_2R",4
"13622","irony","2R","Valence","English",16,"S02_2R",1
"13623","irony","2R","Valence","English",16,"S03_2R",1
"13624","irony","2R","Valence","English",16,"S04_2R",3
"13625","irony","2R","Valence","English",16,"S05_2R",4
"13626","irony","2R","Valence","English",16,"S06_2R",1
"13627","irony","2R","Valence","English",16,"S07_2R",3
"13628","irony","2R","Valence","English",16,"S08_2R",2
"13629","irony","2R","Valence","English",16,"S09_2R",3
"13630","irony","2R","Valence","English",16,"S10_2R",2
"13631","irony","2R","Valence","English",16,"S11_2R",1
"13632","irony","2R","Valence","English",16,"S12_2R",2
"13633","literal","2R","Valence","English",17,"S01_2R",4
"13634","literal","2R","Valence","English",17,"S02_2R",2
"13635","literal","2R","Valence","English",17,"S03_2R",4
"13636","literal","2R","Valence","English",17,"S04_2R",3
"13637","literal","2R","Valence","English",17,"S05_2R",3
"13638","literal","2R","Valence","English",17,"S06_2R",1
"13639","literal","2R","Valence","English",17,"S07_2R",2
"13640","literal","2R","Valence","English",17,"S08_2R",2
"13641","literal","2R","Valence","English",17,"S09_2R",3
"13642","literal","2R","Valence","English",17,"S10_2R",4
"13643","literal","2R","Valence","English",17,"S11_2R",2
"13644","literal","2R","Valence","English",17,"S12_2R",3
"13645","irony","2R","Valence","English",18,"S01_2R",5
"13646","irony","2R","Valence","English",18,"S02_2R",1
"13647","irony","2R","Valence","English",18,"S03_2R",6
"13648","irony","2R","Valence","English",18,"S04_2R",4
"13649","irony","2R","Valence","English",18,"S05_2R",5
"13650","irony","2R","Valence","English",18,"S06_2R",3
